Date,Baseline,Arizona_11,Arizona_22,Arizona_23,Arizona_31,Arizona_32,Arizona_33,Arizona_31_33,Arizona_42,Arizona_44,Arizona_45,Arizona_44_45,Arizona_48,Arizona_49,Arizona_48_49,Arizona_51,Arizona_52,Arizona_53,Arizona_54,Arizona_55,Arizona_56,Arizona_61,Arizona_62,Arizona_71,Arizona_72,Arizona_81,Arizona_92,Arizona_Total,MARICOPA_11,MARICOPA_22,MARICOPA_23,MARICOPA_31,MARICOPA_32,MARICOPA_33,MARICOPA_31_33,MARICOPA_42,MARICOPA_44,MARICOPA_45,MARICOPA_44_45,MARICOPA_48,MARICOPA_49,MARICOPA_48_49,MARICOPA_51,MARICOPA_52,MARICOPA_53,MARICOPA_54,MARICOPA_55,MARICOPA_56,MARICOPA_61,MARICOPA_62,MARICOPA_71,MARICOPA_72,MARICOPA_81,MARICOPA_92,MARICOPA_Total,PINAL_11,PINAL_22,PINAL_23,PINAL_31,PINAL_32,PINAL_33,PINAL_31_33,PINAL_42,PINAL_44,PINAL_45,PINAL_44_45,PINAL_48,PINAL_49,PINAL_48_49,PINAL_51,PINAL_52,PINAL_53,PINAL_54,PINAL_56,PINAL_61,PINAL_62,PINAL_71,PINAL_72,PINAL_81,PINAL_92,PINAL_Total,Auto,Electronics,HomeImprovement,Grocery,Gas,GeneralMerch,Hotels,Restaurants
7/20/2020,1,0.786574871,0.379540598,0.89289417,0.780600082,0.759405481,0.823322684,0.785846327,0.899877484,0.898948259,0.827331287,0.871549325,0.477639695,1.254606679,0.546328071,0.300087696,0.664032721,0.824458414,0.548143175,0.416842105,0.742268041,0.384798557,0.591065443,0.715791479,0.771467782,0.66477537,0.752456286,0.755050456,0.802303263,0.478464419,0.902170357,0.749432429,0.761914218,0.81510107,0.770798331,0.891272575,0.869057832,0.782676925,0.835989981,0.426330172,1.216296528,0.476254015,0.267506273,0.616970993,0.8076526,0.481262581,0.416842105,0.78296146,0.379595423,0.5791124,0.685840476,0.742595119,0.635143709,0.645228216,0.725074113,0.235294118,0.196078431,0.595870206,0.689440994,0.72972973,1.462686567,0.870860927,1.163972286,1.065957629,1.042495339,1.0576126,1.032,1.112804878,1.06970128,0.526392962,0.753043478,0.991217359,0.782178218,0.741697417,0.321618675,0.582628369,0.76856877,0.929946655,0.682128479,0.841775205,0.846622429,0.75451737,0.609563748,1.151655184,0.798269128,1.09108962,0.832119261,0.549427696,0.769029921
7/27/2020,1,0.640366972,0.425834702,0.914872556,0.754191302,0.799505715,0.820206842,0.782402613,0.907785888,0.90877457,0.825284136,0.876096286,0.514747252,1.342434799,0.591816875,0.342690549,0.685896085,0.809534718,0.698908443,0.358208955,0.731433972,0.348563282,0.609025951,0.734679513,0.795983828,0.669567553,0.742672871,0.759973526,0.6,0.559244127,0.916555851,0.709563994,0.790715519,0.785517513,0.752536251,0.901667198,0.869173042,0.782409103,0.835258546,0.465255609,1.302954899,0.521720444,0.303826604,0.655336811,0.792297548,0.652291105,0.358208955,0.771128609,0.346786438,0.59751152,0.690606523,0.761865625,0.638924255,0.641046426,0.727534616,1.2,0.239842726,0.832635983,0.789473684,0.536363636,1.453125,0.834355828,1.05988024,1.048494637,1.0388868,1.045083062,0.86031746,1.255033557,1.052202284,0.504761905,0.614942529,0.982448079,1.207482993,1.068807339,0.271383716,0.571018253,0.762087123,0.923747474,0.66573296,0.827872635,0.824066299,0.797370205,0.662310049,1.123599292,0.801471285,1.095680585,0.806018568,0.676432348,0.775165208
8/3/2020,1,0.342105263,0.346139773,0.914752507,0.63670412,0.722799938,0.888475836,0.721485514,0.820581197,0.93837722,0.883228389,0.917298409,0.510606962,1.478651049,0.604006599,0.323000032,0.670071114,0.79194584,0.435584441,0.428861789,0.539973958,0.225797282,0.607098841,0.784570164,0.794947482,0.552082448,0.689597184,0.738767787,0.277890467,0.496373057,0.927366498,0.557928516,0.727498567,0.748956357,0.654861822,0.781946316,0.860617842,0.819326058,0.844937493,0.46126956,1.457916145,0.531224263,0.280232655,0.648745319,0.761667874,0.391503642,0.428861789,0.63440321,0.208781766,0.569631813,0.72958573,0.752176547,0.509563148,0.606183832,0.689042116,0.333333333,0.122778675,0.813492063,0.798742138,0.946666667,1.025641026,0.891025641,0.970588235,1.061308411,1.103297546,1.076060892,0.742236025,1.268965517,0.991830065,0.527597403,0.471854305,0.973874983,0.948905109,0.81557377,0.240086518,0.609469003,0.861564199,0.928269784,0.648658859,0.757251227,0.821059566,0.849932157,0.716615043,1.127469374,0.776096064,1.054565605,0.871176732,0.578374879,0.778926817
8/10/2020,1,0.360655738,0.309449798,0.869357203,0.591255456,0.689511323,1.08016689,0.73752784,0.749049932,0.897228094,0.900120233,0.898305893,0.532139052,1.398326898,0.616080178,0.309678431,0.597363246,0.779261811,0.31222965,0.341240876,0.54460719,0.203968181,0.568917993,0.66894154,0.772187183,0.512038038,0.687502409,0.702180439,0.306324111,0.450691787,0.868922638,0.520208877,0.688578773,1.000552079,0.692642386,0.701634398,0.826390355,0.84772725,0.834248636,0.48863086,1.347684086,0.550544606,0.273104793,0.571454784,0.752401135,0.2855912,0.341240876,0.566167736,0.188012303,0.535569845,0.627271856,0.738783677,0.479294975,0.572695512,0.659914035,0,0.133596838,0.743396226,0.527777778,0.584745763,0.806451613,0.604215457,0.96969697,1.040640956,1.081890712,1.055304348,0.755952381,1.343537415,1.03015873,0.409685864,0.366115702,0.965795614,0.785046729,0.988095238,0.22456382,0.576201983,0.810426923,0.921152482,0.578111052,0.822463768,0.795026116,0.797520544,0.630725039,1.100040645,0.752140975,0.998296809,0.920102107,0.621627089,0.760338904
8/17/2020,1,0.345309381,0.306758873,0.93662621,0.616262065,0.720830351,1.010804322,0.739213175,0.80701001,0.937106347,0.913484145,0.928244127,0.559938771,1.467451269,0.648996643,0.334314898,0.62662877,0.823546309,0.541240602,0.353817505,0.56766671,0.220925108,0.59014748,0.758020177,0.805133122,0.549270607,0.695900439,0.735902978,0.288546256,0.416915652,0.934017893,0.543393027,0.729012996,0.938867078,0.698291016,0.760201005,0.870942633,0.853685708,0.864564532,0.517503751,1.434579439,0.584642889,0.289331897,0.597370714,0.792323415,0.602816423,0.353817505,0.576441103,0.195902789,0.55598483,0.704852671,0.775202074,0.514939121,0.588428793,0.692205141,2,0.150971599,0.972222222,0.625,0.551181102,0.842105263,0.651162791,1.227969349,1.11881642,1.171557735,1.13739675,0.876923077,1.650980392,1.217241379,0.432944606,0.468476357,1.016837179,0.713178295,0.979020979,0.227692576,0.596911694,0.911303663,0.963514452,0.624315068,0.836550837,0.841713851,0.82580788,0.744479854,1.165205315,0.785071097,1.052994679,0.930429238,0.664499288,0.795431253
8/24/2020,1,0.31884058,0.306012402,0.820154328,0.583114993,0.64023702,0.937518464,0.684723531,0.741034676,0.833210213,0.830294803,0.832137552,0.51402166,1.356216559,0.602059002,0.315825511,0.581248027,0.751857718,0.490017394,0.38697318,0.514785292,0.215935441,0.557487631,0.689186398,0.704894745,0.504827171,0.657849766,0.664675083,0.288537549,0.412154174,0.831822349,0.520943516,0.648122392,0.83989071,0.640896792,0.718797681,0.785106334,0.796571561,0.789256809,0.469680638,1.359836438,0.537719796,0.294281224,0.562508151,0.734852553,0.541868233,0.38697318,0.540442014,0.192802741,0.526103334,0.675747429,0.691372935,0.474201008,0.551198257,0.637235457,0.166666667,0.171837709,0.746268657,1.048192771,0.580952381,0.696078431,0.820375335,1.021782178,0.96065228,1.036928079,0.986877479,0.920529801,1.406015038,1.147887324,0.375510204,0.446099912,0.874833022,0.88647343,0.751968504,0.244027001,0.570783254,0.775768107,0.873043947,0.565292993,0.78107283,0.754015505,0.78675626,0.695304348,1.028212164,0.705402575,0.915992557,0.862498695,0.518121689,0.71647375
8/31/2020,1,0.375221239,0.366433774,0.937856283,0.68520096,0.782512858,1.022748092,0.794578955,0.828622807,0.923491781,0.912315807,0.91934136,0.561620686,1.591060103,0.65773692,0.370438413,0.710473831,0.847037787,0.520812068,0.525727069,0.582917214,0.286721368,0.655690096,0.83763326,0.810783905,0.563847517,0.762706455,0.767671803,0.309338521,0.48976949,0.925414365,0.589428665,0.780649794,0.922949309,0.73233905,0.757536383,0.840367385,0.852534972,0.844825902,0.512217315,1.561362885,0.583915452,0.33685669,0.67809418,0.804300398,0.599555662,0.525727069,0.587471526,0.248494446,0.612516088,0.802238684,0.779724742,0.525141126,0.591447415,0.718740073,0.307692308,0.205276175,0.653571429,1.269662921,0.882978723,0.845070423,1.075801749,1.333333333,1.117042057,1.147094823,1.127751835,0.90747331,1.323420074,1.110909091,0.380617978,0.468490879,0.881390856,0.988505747,1.261363636,0.297111839,0.710905255,0.9471974,0.875302385,0.701319261,0.847672779,0.846028028,0.925964073,0.656108597,1.100175974,0.740858308,1.005961984,0.920286149,0.778395,0.790300968
9/7/2020,1,0.335913313,0.283061199,0.774704101,0.589440022,0.584297937,0.912847682,0.668951813,0.712841067,0.857826829,0.869798489,0.862267046,0.54751749,1.240475794,0.61798266,0.323368555,0.538472704,0.844651192,0.450054437,0.369202226,0.509123223,0.244320623,0.514981143,0.803490197,0.743837076,0.500354519,0.629603599,0.699349964,0.280210158,0.399322799,0.758759124,0.529720626,0.578786955,0.801529149,0.61816517,0.64985812,0.779858835,0.816229559,0.793179818,0.517935122,1.172437111,0.567742533,0.302952211,0.515124111,0.803248578,0.483058037,0.369202226,0.48255586,0.222605476,0.480615008,0.789010384,0.718431265,0.468010711,0.485746227,0.660119961,0.333333333,0.158674189,1.153558052,0.732510288,0.636363636,1.06097561,0.773584906,1.119918699,1.053549525,1.196306734,1.10219347,0.774285714,1.306451613,1.024242424,0.328644501,0.343213729,0.904817861,0.730192719,1.07239819,0.256735595,0.603350673,0.92695142,0.858720466,0.584342085,0.776796974,0.795243196,0.734774377,0.64072408,1.118360454,0.711766588,0.92159745,0.915053514,0.571242446,0.74277435
9/14/2020,1,0.279887482,0.289638115,0.765225798,0.564868659,0.619909502,0.912879844,0.662390748,0.719669371,0.82179919,0.817989318,0.820384882,0.504593282,1.2597292,0.576947869,0.32224874,0.570289707,0.795770681,0.527212931,0.409185804,0.512586605,0.277350283,0.556949383,0.763125004,0.710491849,0.494275015,0.645103545,0.677172317,0.251920123,0.372888989,0.770070649,0.513853659,0.622286322,0.822521008,0.62579541,0.663729405,0.751436058,0.769096927,0.757918772,0.471867294,1.256692913,0.526324678,0.288756453,0.548012921,0.757495774,0.486693178,0.409185804,0.5030185,0.256423874,0.522933195,0.749208352,0.68975432,0.465558914,0.482193603,0.64050932,0.111111111,0.209703947,0.573726542,0.796536797,0.718446602,0.928571429,0.79950495,1.06626506,1.007670032,1.108328349,1.04225533,0.698275862,1.387959866,1.017001546,0.372155288,0.310638298,0.83389625,0.709090909,0.982608696,0.315548717,0.626595745,0.853970206,0.790721017,0.555776284,0.838388411,0.761568995,0.773888828,0.629423417,0.987479816,0.676570775,0.890501206,0.853878826,0.600600846,0.707468114
9/21/2020,1,0.274096386,0.327570278,0.85280166,0.645957871,0.696409432,0.867056141,0.71353473,0.778851749,0.89575488,0.88215853,0.890689318,0.558352657,1.380871432,0.635615655,0.345975405,0.609166991,0.853563286,0.562442493,0.39298893,0.536258158,0.340586604,0.604332916,0.863430281,0.777883267,0.557018068,0.703791207,0.74391986,0.233870968,0.455690188,0.864031147,0.579637097,0.697235772,0.775524476,0.664249656,0.705581817,0.825475336,0.833998857,0.828608748,0.525406871,1.398212663,0.584149735,0.323722466,0.582590711,0.814392898,0.506141995,0.39298893,0.531997547,0.324584007,0.568057692,0.85130187,0.762894883,0.528371787,0.547419045,0.70764075,1,0.158367911,0.448179272,0.793991416,1.043010753,1.196721311,0.917312661,1.290870488,1.065187018,1.174092217,1.102131251,0.797619048,1.213622291,1.001517451,0.452238806,0.392405063,0.893416217,1.092643052,0.995475113,0.412169522,0.72147708,0.895570734,0.847058824,0.629107229,0.770298696,0.834587529,0.83339431,0.683598843,1.059652515,0.734330492,1.016214368,0.896065763,0.65788475,0.782489047
9/28/2020,1,0.385542169,0.416781483,0.953047367,0.696877611,0.756374355,0.999846367,0.786672714,0.853250924,0.909140634,0.899797157,0.90564276,0.574339707,1.466776046,0.657522259,0.392167399,0.649439898,0.899258966,0.433714638,0.468682505,0.610375574,0.420228138,0.681284768,0.788722974,0.830363042,0.628372627,0.717320766,0.785565647,0.356028369,0.495016611,0.927995643,0.654222627,0.76299639,0.906754221,0.753357753,0.782761515,0.837428991,0.849203736,0.841777478,0.535575466,1.464503352,0.598025359,0.383071802,0.61859058,0.824161712,0.364446282,0.468682505,0.624615385,0.402629385,0.651334009,0.712030233,0.806679086,0.594703214,0.569207589,0.73495015,1.166666667,0.493479753,1.144927536,0.824034335,0.7875,0.811764706,0.814070352,1.435207824,1.136486541,1.206977448,1.161003343,0.728070175,1.294478528,1.004491018,0.415584416,0.401107595,1.03010079,1.3125,1.167487685,0.566363093,0.721444781,1.005991704,0.897061031,0.795319149,0.825348432,0.941607577,0.870994865,0.654632906,1.077538109,0.745951701,1.037822189,0.91056702,0.719868434,0.825034208
10/5/2020,1,0.54415011,0.455350087,0.927182524,0.766069244,0.795186126,1.226593865,0.880301391,0.861398155,0.983166875,0.945934813,0.968948252,0.588824577,1.585422686,0.675734989,0.426009109,0.699338922,0.989458882,0.633041713,0.477419355,0.594891945,0.522165338,0.768597104,0.971131168,0.877889849,0.670438208,0.775635337,0.874938433,0.524571429,0.589513625,0.91498361,0.719377563,0.770682148,0.992041925,0.803023544,0.760455672,0.897578687,0.887325804,0.893678731,0.550935336,1.662709718,0.618976122,0.398035437,0.676623007,0.91058632,0.577735009,0.477419355,0.619299088,0.504698525,0.725465155,0.905539276,0.849307354,0.636976887,0.60060103,0.821140261,0.333333333,0.533110368,0.967346939,0.705426357,1.169014085,0.875,0.816793893,1.327548807,1.183481246,1.268675069,1.213523035,0.678403756,1.338815789,0.953424658,0.42406015,0.381926684,1.083601286,1.124497992,1.16080402,0.677586718,0.828480678,0.989846603,0.873839598,0.783529412,0.879944802,0.97431502,0.950659639,0.758599163,1.092704057,0.803443661,1.101632698,0.936701754,0.771719391,0.876172545
10/12/2020,1,0.593774319,0.610912981,0.843050606,0.74589297,0.734623082,1.084309472,0.824782289,0.831953802,0.944081914,0.910984465,0.931457484,0.613485397,1.620787287,0.701886006,0.484125656,0.662796473,0.97008127,0.593804668,0.5,0.569393718,0.461689901,0.700970381,0.97256689,0.855992536,0.616201057,0.752158357,0.831740536,0.587429492,0.550048123,0.828193833,0.689951962,0.715323753,0.861959958,0.741898624,0.746116226,0.85717832,0.852954773,0.855583508,0.576350589,1.684873312,0.6465081,0.443153762,0.633281309,0.892952547,0.543252595,0.5,0.560570577,0.468440019,0.667549033,0.909733573,0.813480913,0.58864058,0.555639149,0.777296435,0.25,1.039634146,0.699115044,0.918103448,0.869158879,0.805555556,0.885644769,1.490238612,1.128767016,1.191906192,1.151177545,0.800469484,1.258461538,0.998668442,0.45264624,0.427092321,1.027850877,1.037383178,1.090163934,0.543835477,0.733321973,0.963666667,0.837416098,0.64063798,0.908815903,0.904093919,0.906147156,0.754422841,1.069401152,0.759979413,1.043152584,0.925512938,0.68741983,0.842868396
10/19/2020,1,0.562780269,0.489778638,0.850269971,0.737343739,0.68259773,1.04838037,0.798256875,0.812891646,0.929154875,0.900609111,0.918255324,0.614931382,1.527944895,0.701637009,0.499691011,0.637697428,0.971836773,0.576067022,0.397459165,0.56413742,0.466419911,0.684686962,0.964868407,0.850793648,0.60909858,0.790809198,0.818428604,0.556853583,0.56742763,0.834424441,0.686795724,0.674830561,0.827831386,0.71995435,0.729349407,0.845716403,0.844403749,0.845218557,0.577228023,1.610663542,0.648384787,0.447356837,0.606068372,0.896125638,0.520323517,0.397459165,0.536473531,0.474984984,0.651764571,0.918615415,0.818056298,0.579500826,0.57995084,0.770930366,0.8,0.593172119,0.709969789,0.892241379,0.522123894,1,0.812351544,1.438697318,1.104843349,1.196831793,1.137558685,0.830645161,1.516339869,1.140117994,0.448377581,0.445865303,1.062177073,1.164912281,0.747663551,0.498307159,0.677489004,1.030140406,0.853031389,0.652688333,0.898127993,0.891442613,0.884695647,0.738006534,1.072719541,0.764904736,1.007607318,0.91672151,0.724893035,0.845196912
10/26/2020,1,0.779141104,0.491671005,0.932198305,0.753320543,0.735398105,1.221391517,0.861537329,0.870822622,0.994213479,0.917199755,0.964164352,0.616477901,1.509869917,0.705427901,0.485812751,0.661401598,1.025480477,0.636252822,0.482254697,0.621666667,0.497561271,0.720257887,1.002034547,0.834874724,0.655116548,0.758025712,0.847891435,0.774902975,0.498826291,0.924801587,0.725064599,0.718637686,0.99925401,0.793678161,0.818446751,0.863846621,0.874534188,0.86798837,0.571324773,1.593831518,0.644980159,0.416019456,0.647241315,0.91955342,0.585109374,0.482254697,0.592413793,0.502436722,0.693075179,0.975210907,0.807845841,0.624496896,0.577269715,0.79340421,0.666666667,0.566378066,0.829508197,1.484848485,0.950617284,0.986842105,1.232919255,1.47639485,1.076200105,1.170347635,1.110042453,0.791556728,1.513353116,1.131284916,0.58974359,0.486005089,1.010886668,0.990066225,0.818565401,0.549819619,0.708935611,0.981148531,0.825958188,0.748566749,0.914040115,0.888251974,0.907932187,0.755900323,1.042584543,0.783613832,1.336407129,0.93303701,0.690591551,0.834935487
11/2/2020,1,0.290322581,0.446244856,0.898852001,1.43117338,0.704455165,1.279383141,1.212056282,0.808362844,0.907131575,0.846883432,0.884258375,0.531706453,1.414425646,0.611568983,0.484313171,0.676472331,0.975282117,0.638987609,0.408993576,0.608825827,0.477230921,0.693791162,0.937611428,0.788667865,0.640900549,0.707890071,0.799393946,0.279569892,0.453746531,0.907814792,1.714200358,0.694167105,1.122512324,1.287214999,0.771725507,0.771291227,0.813102655,0.78700478,0.500788473,1.481349383,0.564384301,0.442990284,0.668553541,0.885736726,0.596352584,0.408993576,0.640204271,0.47813725,0.663719369,0.923213104,0.764301402,0.61782234,0.553746567,0.751099776,0.066666667,0.468085106,1.113360324,0.590443686,0.7875,0.833333333,0.665168539,1.375555556,0.98386058,1.128049212,1.034165474,0.688636364,1.45482866,1.011826544,0.385019711,0.459157352,0.973284442,1.023166023,0.890295359,0.529875846,0.718422723,0.906086206,0.796700026,0.676205788,0.815525876,0.83690289,0.825103927,0.67484698,0.98391834,0.650175298,1.303405858,0.868983484,0.679906933,0.792936966
11/9/2020,1,0.266487214,0.44011644,0.85952417,1.050806058,0.696093862,1.268830804,1.018182458,0.791637089,0.899818688,0.86187002,0.885210246,0.555314652,1.379924785,0.631461882,0.450474213,0.667782444,0.976979405,0.596227607,0.470459519,0.534487179,0.446830945,0.673117978,0.903762331,0.801634197,0.603807986,0.647463851,0.797399124,0.258928571,0.445623342,0.879124268,1.16806889,0.689871215,1.151957418,1.036958428,0.740848522,0.766719148,0.821632075,0.787624142,0.534625596,1.447610567,0.595820028,0.412763148,0.653416048,0.881599056,0.538937655,0.470459519,0.531230015,0.448037833,0.648762007,0.887643554,0.779415351,0.588222589,0.501497704,0.747699762,0.2,0.472682119,1.011764706,0.809160305,0.69047619,0.824324324,0.788095238,1.115606936,0.941820595,1.151021236,1.015629101,0.726829268,1.206153846,0.93877551,0.372214941,0.488974113,0.953883182,1.198555957,0.947368421,0.478433711,0.676359143,0.8185252,0.749979732,0.613984211,0.745115453,0.807531607,0.810634541,0.675701621,0.975964521,0.639213321,1.299629076,0.889174866,0.708445536,0.805039102
11/16/2020,1,0.310559006,0.371892925,0.877236693,0.684377646,0.718158348,1.48125,0.888417071,0.766900478,0.90391546,0.829209157,0.874892527,0.549609506,1.382910011,0.628221596,0.427962379,0.63510485,0.951704592,0.606945753,0.478354978,0.538762215,0.432422426,0.661082727,0.963576474,0.793265299,0.599898089,0.638476506,0.784029511,0.277591973,0.371819542,0.877283278,0.667254038,0.704149233,1.409331919,0.871349901,0.737443749,0.774905923,0.791631382,0.781366274,0.527855775,1.430840312,0.589810394,0.39730912,0.629501385,0.862132769,0.586019601,0.478354978,0.543540882,0.442620281,0.638957378,0.949852219,0.774082771,0.586155923,0.503376656,0.739004917,3,0.409470752,1.156626506,0.91025641,0.691176471,0.753246753,0.839050132,1.205574913,0.951463876,1.078730827,0.997342193,0.878947368,1.124242424,0.992957746,0.353932584,0.425297114,0.928338896,1.002881844,0.815789474,0.494096662,0.662361624,1.030810707,0.766932819,0.681966703,0.72652048,0.81843816,0.81401289,0.673736744,0.99534389,0.648202623,1.366687309,0.839850687,0.678044984,0.802793687
11/23/2020,1,0.387096774,0.41956242,0.847232849,1.0475039,0.698913237,1.447174447,1.067201891,0.724478432,0.848222933,0.726325751,0.797535428,0.534827313,1.416046488,0.605708991,0.391510123,0.657510449,0.866750603,0.611742239,0.489675516,0.494084807,0.376815927,0.643409646,0.931095777,0.771893862,0.592977656,0.616360822,0.762885536,0.363636364,0.403897593,0.862800234,1.172052402,0.710361769,1.409925358,1.124280721,0.682349554,0.730397539,0.689949815,0.7135267,0.517785,1.47031651,0.571007954,0.363035643,0.662814551,0.784760713,0.587017099,0.489675516,0.581340342,0.381833981,0.61858314,0.915116743,0.75348021,0.567911737,0.474127929,0.715611811,0.2,0.659468439,0.859375,0.901234568,0.560344828,0.571428571,0.721264368,1.076797386,0.903413244,0.92198662,0.910692858,0.537037037,1.173469388,0.761390887,0.436988543,0.452702703,0.883341373,0.860158311,0.920792079,0.440605276,0.593038822,0.87601412,0.71441353,0.655362053,0.722828913,0.783426341,0.754650024,0.60954862,0.899579225,0.63036063,1.288606509,0.693259996,0.748483347,0.772707218
11/30/2020,1,0.394849785,0.366352201,0.92037594,0.868143171,0.731414198,1.012802071,0.86909243,0.751990302,0.90501188,0.821796122,0.871326042,0.574277213,1.37901901,0.656993527,0.417342466,0.673382331,0.970022081,0.607015192,6.077821012,0.574062054,0.338172972,0.649200042,1.075701067,0.760398825,0.714057121,0.623321381,0.783995669,0.395498392,0.360199418,0.888767937,0.897649735,0.719259882,0.824915825,0.831210479,0.699001704,0.765683783,0.780453052,0.7716234,0.541583605,1.361352276,0.602435285,0.371220344,0.694640798,0.875274723,0.571461292,0.486381323,0.591773552,0.345446277,0.613040142,1.097837928,0.745862011,0.570685291,0.484951517,0.732998434,0.428571429,0.437121722,1.276515152,0.96969697,0.844155844,0.857142857,0.917613636,1.090909091,0.915418502,1.08441331,0.979035271,0.982716049,1.381201044,1.176395939,0.403292181,0.427406199,0.974044153,0.917682927,0.893442623,0.412255039,0.680488385,0.89997584,0.793161895,0.610950592,0.701789264,0.803207071,0.822483042,0.685715828,0.980340958,0.628074609,1.336688635,0.833909767,0.605218932,0.781608382
12/7/2020,1,0.382681564,0.33014862,0.866052445,0.586163934,0.667397755,0.881483437,0.679933285,0.703181535,0.853310585,0.790879992,0.827752598,0.506345904,1.260333972,0.591118942,0.421172719,0.65269233,0.927338625,0.570694087,5.509124088,0.507321796,0.326937494,0.61661526,0.922497157,0.731530115,0.659220779,0.606039902,0.740569361,0.341049383,0.386215865,0.838453732,0.537685244,0.648511032,0.70315308,0.611033431,0.653396978,0.722193308,0.753393044,0.73491018,0.467578109,1.263938797,0.531738249,0.364196132,0.651980273,0.834874399,0.540508254,0.439781022,0.522219904,0.339904526,0.586803876,0.903705614,0.719020145,0.524768934,0.476146733,0.688881746,0.5,0.192654193,1.050314465,0.561561562,0.495867769,0.574074074,0.549822064,1.065079365,0.889970112,1.039057621,0.946582164,0.881465517,1.193473193,1.031354983,0.344619105,0.431307244,0.948529412,0.877437326,0.714285714,0.368552481,0.650402018,0.871186637,0.781108894,0.557646731,0.631435257,0.772847645,0.795802609,0.631920523,0.904523053,0.606615911,1.239623855,0.808746687,0.568523924,0.757007099
12/14/2020,1,0.289548023,0.367350038,0.834821733,0.550837358,0.68512333,0.955201319,0.679460715,0.675487216,0.82863367,0.753778122,0.796776973,0.556179912,1.195587474,0.627480971,0.381600968,0.655807633,0.885031761,0.540950618,5.62109375,0.483785343,0.353981699,0.619616761,0.945221699,0.746319475,0.677959372,0.579913828,0.746250365,0.251177394,0.470090293,0.818501805,0.505055698,0.698214568,0.731338265,0.612310519,0.615787389,0.701261896,0.719747618,0.709124812,0.526507746,1.208221925,0.579550971,0.332997604,0.662671836,0.797719009,0.513127591,0.501953125,0.513502538,0.364782491,0.585264354,0.935339693,0.732365466,0.536290266,0.452010724,0.693770863,0,0.134485349,1.079872204,0.686363636,0.131578947,0.56097561,0.477973568,1.108029197,0.840333322,0.953091684,0.885132818,0.849710983,1.140529532,0.991089109,0.363509749,0.393568147,0.913980885,0.87020649,0.705454545,0.341210436,0.644671753,0.841898902,0.767423951,0.569333333,0.617100372,0.760178306,0.777869253,0.627340029,0.856176686,0.586792682,1.259865058,0.749583596,0.667490498,0.760595008
12/21/2020,1,0.339652449,0.756284153,0.796924579,0.625068205,0.757753404,0.984247485,0.735995895,0.678970052,0.857683046,0.797074154,0.832661088,0.570288661,1.213913392,0.620341282,0.355901314,0.743085566,0.920164858,0.600882471,4.965408805,0.427484663,0.515140763,0.735822431,0.9495876,0.735240317,0.749595895,0.602041285,0.802851419,0.281144781,0.944343066,0.805125939,0.625224014,0.773719165,0.78286248,0.699890974,0.638050651,0.733523715,0.767036061,0.747372851,0.549991027,1.222678297,0.585198181,0.345102375,0.767141438,0.837551376,0.578515069,0.51572327,0.534546414,0.495095256,0.695035924,0.934605125,0.73031604,0.568706335,0.47826087,0.749136102,0,0.405714286,0.953333333,0.60326087,0.284810127,0.73015873,0.498765432,0.834890966,0.829085124,1.016125121,0.899970133,0.585858586,1.201550388,0.772300469,0.39538715,0.38583411,0.927344946,0.646489104,0.735849057,0.644135189,0.692241871,0.848936305,0.724070558,0.621048914,0.632265073,0.812756382,0.720944402,0.679315298,0.843469219,0.62086267,1.355399524,0.816886195,0.541231316,0.773421384
12/28/2020,1,0.240437158,0.487534626,0.715482896,0.529971332,0.608395714,0.765384615,0.606331307,0.612500369,0.722478919,0.659775763,0.697434748,0.537890814,0.94625734,0.572177495,0.345883714,0.591829964,0.792567746,0.48090392,3.253164557,0.397941146,0.423032236,0.599349525,0.830030123,0.687932854,0.619624074,0.4976369,0.697691621,0.198518519,0.593010147,0.749808502,0.496460873,0.602498163,0.615514334,0.556019679,0.589920182,0.617267699,0.636591816,0.624931823,0.52889555,0.953511875,0.553365122,0.316771891,0.60077187,0.720807647,0.467137425,0.261603376,0.432189868,0.40987013,0.564972957,0.819925633,0.680847438,0.471753605,0.403151125,0.652850443,0.428571429,0.273809524,0.740298507,0.416666667,0.418181818,0.611650485,0.453551913,0.861454047,0.700185383,0.789184192,0.733826022,0.418242492,0.915601023,0.568992248,0.405487805,0.367575122,0.777542239,0.632241814,0.777777778,0.512764694,0.584625393,0.786968683,0.647601821,0.539824326,0.494339623,0.695902577,0.677704249,0.570309235,0.724076281,0.502326984,1.107258493,0.657661726,0.706334685,0.701192737
